"@timestamp","system.memory.used.pct","agent.hostname"
"Oct 6, 2021 @ 14:33:01.150","20.08%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:33:00.167","20.24%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:33:00.150","20.08%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:59.167","20.21%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:59.150","20.06%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:58.167","20.18%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:58.150","20.04%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:57.167","20.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:57.150","20.04%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:56.167","20.13%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:56.150","20.04%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:55.167","20.09%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:55.150","20.04%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:54.167","20.07%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:54.150","20.03%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:53.167","20.04%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:53.150","20.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:52.167","19.97%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:52.150","20.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:51.167","19.91%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:51.150","20.01%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:50.167","19.9%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:50.150","20.01%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:49.167","19.88%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:49.150","20.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:48.167","19.87%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:48.150","20.01%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:47.167","19.85%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:47.150","20.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:46.167","19.72%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:46.150","20.01%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:45.167","19.66%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:45.150","20.01%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:44.167","19.64%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:44.150","20.01%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:43.167","19.63%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:43.150","20.01%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:42.167","19.59%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:42.150","20.01%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:41.167","19.54%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:41.150","20%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:40.167","19.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:40.150","19.99%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:39.167","19.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:39.150","19.99%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:38.167","19.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:38.150","19.97%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:37.167","19.44%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:37.150","19.98%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:36.167","19.37%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:36.150","19.98%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:35.167","19.36%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:35.150","19.97%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:34.167","19.35%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:34.150","19.97%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:33.167","19.34%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:33.150","19.97%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:32.167","19.27%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:32.150","19.95%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:31.167","19.23%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:31.150","19.95%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:30.167","19.21%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:30.150","19.94%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:29.167","19.19%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:29.150","19.93%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:28.167","19.19%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:28.150","19.92%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:27.167","19.19%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:27.150","19.92%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:26.167","19.18%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:26.151","19.92%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:25.167","19.19%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:25.150","19.92%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:24.167","19.18%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:24.150","19.92%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:23.167","19.18%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:23.150","19.92%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:22.167","19.18%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:22.150","19.92%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:21.167","19.18%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:21.150","19.92%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:20.167","19.18%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:20.150","19.92%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:19.167","19.17%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:19.151","19.91%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:18.167","19.18%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:18.150","19.92%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:17.167","19.17%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:17.150","19.91%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:16.167","19.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:16.150","19.91%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:15.167","19.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:15.150","19.91%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:14.167","19.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:14.150","19.9%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:13.167","19.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:13.150","19.9%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:12.167","19.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:12.150","19.9%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:11.167","19.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:11.150","19.89%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:10.167","19.14%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:10.150","19.9%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:09.167","19.13%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:09.150","19.89%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:08.167","19.12%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:08.150","19.89%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:07.167","19.11%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:07.150","19.89%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:06.167","19.11%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:06.150","19.88%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:05.167","19.07%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:05.150","19.88%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:04.167","18.94%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:04.150","19.86%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:03.167","18.89%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:03.150","19.86%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:02.167","18.89%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:02.150","19.86%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:01.167","18.87%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:01.150","19.84%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:32:00.167","18.85%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:32:00.150","19.85%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:59.167","18.76%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:59.150","19.84%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:58.167","18.72%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:58.150","19.83%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:57.167","18.72%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:57.150","19.83%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:56.167","18.71%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:56.150","19.82%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:55.167","18.68%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:55.150","19.8%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:54.167","18.63%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:54.150","19.78%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:53.167","18.6%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:53.150","19.75%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:52.167","18.59%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:52.150","19.73%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:51.167","18.58%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:51.150","19.72%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:50.167","18.56%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:50.150","19.67%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:49.167","18.55%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:49.150","19.65%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:48.167","18.55%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:48.150","19.61%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:47.167","18.54%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:47.150","19.56%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:46.167","18.54%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:46.150","19.52%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:45.167","18.54%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:45.150","19.5%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:44.167","18.54%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:44.150","19.46%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:43.167","18.54%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:43.150","19.34%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:42.167","18.54%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:42.150","19.28%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:41.167","18.53%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:41.150","19.26%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:40.167","18.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:40.150","19.24%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:39.167","18.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:39.150","19.21%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:38.167","18.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:38.150","19.11%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:37.167","18.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:37.150","19.06%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:36.167","18.5%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:36.150","19.04%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:35.167","18.5%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:35.150","19.03%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:34.167","18.5%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:34.150","19.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:33.167","18.5%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:33.150","18.98%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:32.167","18.5%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:32.150","18.93%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:31.167","18.5%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:31.150","18.85%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:30.167","18.5%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:30.150","18.82%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:29.167","18.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:29.150","18.78%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:28.167","18.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:28.150","18.75%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:27.167","18.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:27.150","18.71%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:26.167","18.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:26.150","18.67%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:25.167","18.48%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:25.150","18.64%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:24.167","18.48%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:24.150","18.63%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:23.167","18.48%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:23.150","18.6%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:22.167","18.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:22.150","18.55%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:21.167","18.48%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:21.150","18.48%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:20.167","18.47%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:20.150","18.36%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:19.167","18.48%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:19.150","18.33%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:18.167","18.48%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:18.150","18.31%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:17.167","18.47%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:17.150","18.28%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:16.167","18.47%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:16.150","18.21%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:15.167","18.47%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:15.150","18.11%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:14.167","18.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:14.150","18.09%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:13.167","18.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:13.150","18.08%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:12.167","18.47%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:12.150","18.05%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:11.167","18.47%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:11.150","18.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:10.167","18.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:10.150","17.94%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:09.167","18.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:09.150","17.91%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:08.167","18.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:08.150","17.89%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:07.167","18.44%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:07.150","17.87%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:06.167","18.44%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:06.150","17.82%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:05.167","18.44%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:05.150","17.79%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:04.167","18.44%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:04.150","17.75%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:03.167","18.43%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:03.150","17.72%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:02.167","18.43%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:02.150","17.68%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:01.167","18.42%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:01.150","17.64%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:31:00.167","18.42%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:31:00.150","17.61%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:59.167","18.42%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:59.150","17.58%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:58.167","18.41%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:58.150","17.55%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:57.167","18.41%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:57.150","17.43%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:56.167","18.41%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:56.150","17.37%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:55.167","18.4%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:55.150","17.35%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:54.167","18.39%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:54.150","17.33%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:53.167","18.39%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:53.150","17.3%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:52.167","18.38%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:52.150","17.23%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:51.167","18.37%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:51.150","17.18%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:50.167","18.37%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:50.150","17.17%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:49.167","18.36%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:49.150","17.16%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:48.167","18.34%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:48.150","17.14%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:47.167","18.33%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:47.150","17.08%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:46.167","18.32%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:46.150","17.07%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:45.167","18.3%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:45.150","17.07%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:44.167","18.27%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:44.150","17.07%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:43.167","18.25%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:43.150","17.06%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:42.167","18.21%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:42.150","17.04%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:41.167","18.19%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:41.150","17.04%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:40.167","18.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:40.150","17.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:39.167","18.13%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:39.150","17.01%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:38.167","18.09%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:38.150","17.01%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:37.167","18.05%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:37.150","17%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:36.167","17.94%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:36.150","17%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:35.167","17.86%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:35.150","17%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:34.167","17.82%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:34.150","16.99%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:33.167","17.81%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:33.150","16.99%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:32.167","17.78%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:32.150","16.99%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:31.167","17.7%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:31.150","16.99%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:30.167","17.65%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:30.150","16.99%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:29.167","17.63%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:29.150","16.99%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:28.167","17.62%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:28.150","16.98%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:27.167","17.59%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:27.150","16.98%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:26.167","17.54%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:26.150","16.98%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:25.167","17.48%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:25.150","16.98%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:24.167","17.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:24.150","16.97%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:23.167","17.43%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:23.150","16.97%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:22.167","17.39%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:22.150","16.97%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:21.167","17.35%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:21.150","16.96%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:20.167","17.3%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:20.150","16.96%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:19.167","17.24%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:19.150","16.96%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:18.167","17.21%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:18.150","16.96%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:17.167","17.17%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:17.150","16.96%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:16.167","17.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:16.150","16.96%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:15.167","17.13%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:15.150","16.96%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:14.167","17.06%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:14.150","16.96%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:13.167","16.94%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:13.150","16.95%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:12.167","16.9%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:12.150","16.95%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:11.167","16.89%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:11.150","16.94%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:10.167","16.88%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:10.150","16.94%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:09.167","16.84%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:09.150","16.93%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:08.167","16.75%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:08.150","16.92%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:07.167","16.73%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:07.150","16.92%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:06.167","16.72%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:06.150","16.91%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:05.167","16.72%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:05.150","16.91%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:04.167","16.68%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:04.150","16.89%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:03.167","16.61%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:30:03.150","16.89%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:30:02.167","16.61%","ip-172-31-14-6"
