"@timestamp","system.cpu.total.norm.pct"
"Oct 6, 2021 @ 14:57:05.735","1.62%"
"Oct 6, 2021 @ 14:57:04.735","1.13%"
"Oct 6, 2021 @ 14:57:03.735","1.49%"
"Oct 6, 2021 @ 14:57:02.735","3.02%"
"Oct 6, 2021 @ 14:57:01.735","1.75%"
"Oct 6, 2021 @ 14:57:00.735","2.4%"
"Oct 6, 2021 @ 14:56:59.735","2.5%"
"Oct 6, 2021 @ 14:56:58.735","1.75%"
"Oct 6, 2021 @ 14:56:57.735","1.62%"
"Oct 6, 2021 @ 14:56:56.735","2%"
"Oct 6, 2021 @ 14:56:55.735","3.39%"
"Oct 6, 2021 @ 14:56:54.735","2.36%"
"Oct 6, 2021 @ 14:56:53.735","5.62%"
"Oct 6, 2021 @ 14:56:52.735","5.22%"
"Oct 6, 2021 @ 14:56:51.735","4.5%"
"Oct 6, 2021 @ 14:56:50.735","3.63%"
"Oct 6, 2021 @ 14:56:49.735","1.99%"
"Oct 6, 2021 @ 14:56:48.735","1.62%"
"Oct 6, 2021 @ 14:56:47.735","2.25%"
"Oct 6, 2021 @ 14:56:46.735","2.26%"
"Oct 6, 2021 @ 14:56:45.735","5.31%"
"Oct 6, 2021 @ 14:56:44.735","2.39%"
"Oct 6, 2021 @ 14:56:43.735","1.62%"
"Oct 6, 2021 @ 14:56:42.735","4.37%"
"Oct 6, 2021 @ 14:56:41.735","3.88%"
"Oct 6, 2021 @ 14:56:40.735","5.78%"
"Oct 6, 2021 @ 14:56:39.735","4.51%"
"Oct 6, 2021 @ 14:56:38.735","2.99%"
"Oct 6, 2021 @ 14:56:37.735","7.57%"
"Oct 6, 2021 @ 14:56:36.735","3.26%"
"Oct 6, 2021 @ 14:56:35.735","2.75%"
"Oct 6, 2021 @ 14:56:34.735","3.99%"
"Oct 6, 2021 @ 14:56:33.735","1.38%"
"Oct 6, 2021 @ 14:56:32.735","2%"
"Oct 6, 2021 @ 14:56:31.735","2.62%"
"Oct 6, 2021 @ 14:56:30.735","5.75%"
"Oct 6, 2021 @ 14:56:29.735","1.87%"
"Oct 6, 2021 @ 14:56:28.735","3%"
"Oct 6, 2021 @ 14:56:27.735","4.18%"
"Oct 6, 2021 @ 14:56:26.735","3.16%"
"Oct 6, 2021 @ 14:56:25.735","8.91%"
"Oct 6, 2021 @ 14:56:24.735","3%"
"Oct 6, 2021 @ 14:56:23.735","2.25%"
"Oct 6, 2021 @ 14:56:22.735","3.87%"
"Oct 6, 2021 @ 14:56:21.735","1.75%"
"Oct 6, 2021 @ 14:56:20.735","3.37%"
"Oct 6, 2021 @ 14:56:19.735","2.01%"
"Oct 6, 2021 @ 14:56:18.735","1.62%"
"Oct 6, 2021 @ 14:56:17.735","1.99%"
"Oct 6, 2021 @ 14:56:16.735","11.01%"
"Oct 6, 2021 @ 14:56:15.735","13.96%"
"Oct 6, 2021 @ 14:56:14.735","7.22%"
"Oct 6, 2021 @ 14:56:13.735","0.63%"
"Oct 6, 2021 @ 14:56:12.735","1.12%"
"Oct 6, 2021 @ 14:56:11.735","0.99%"
"Oct 6, 2021 @ 14:56:10.735","2.12%"
"Oct 6, 2021 @ 14:56:09.735","1.25%"
"Oct 6, 2021 @ 14:56:08.735","1.37%"
"Oct 6, 2021 @ 14:56:07.735","2.26%"
"Oct 6, 2021 @ 14:56:06.735","9.55%"
"Oct 6, 2021 @ 14:56:05.735","15.11%"
"Oct 6, 2021 @ 14:56:04.735","0.5%"
"Oct 6, 2021 @ 14:56:03.735","0.87%"
"Oct 6, 2021 @ 14:56:02.735","0.5%"
"Oct 6, 2021 @ 14:56:01.735","0.62%"
"Oct 6, 2021 @ 14:56:00.735","1.01%"
"Oct 6, 2021 @ 14:55:59.735","5.87%"
"Oct 6, 2021 @ 14:55:58.735","3.87%"
"Oct 6, 2021 @ 14:55:57.735","10.74%"
"Oct 6, 2021 @ 14:55:56.735","7.37%"
"Oct 6, 2021 @ 14:55:55.735","0.5%"
"Oct 6, 2021 @ 14:55:54.735","0.37%"
"Oct 6, 2021 @ 14:55:53.735","0.25%"
"Oct 6, 2021 @ 14:55:52.735","0.37%"
"Oct 6, 2021 @ 14:55:51.735","0.25%"
"Oct 6, 2021 @ 14:55:50.735","0.75%"
"Oct 6, 2021 @ 14:55:49.735","0.25%"
"Oct 6, 2021 @ 14:55:48.735","0.5%"
"Oct 6, 2021 @ 14:55:47.735","0.37%"
"Oct 6, 2021 @ 14:55:46.735","1.25%"
"Oct 6, 2021 @ 14:55:45.735","0.5%"
"Oct 6, 2021 @ 14:55:44.735","0.37%"
"Oct 6, 2021 @ 14:55:43.735","0.62%"
"Oct 6, 2021 @ 14:55:42.735","0.75%"
"Oct 6, 2021 @ 14:55:41.735","0.62%"
"Oct 6, 2021 @ 14:55:40.735","1.25%"
"Oct 6, 2021 @ 14:55:39.735","0.38%"
"Oct 6, 2021 @ 14:55:38.735","1.97%"
"Oct 6, 2021 @ 14:55:37.735","0.13%"
"Oct 6, 2021 @ 14:55:36.735","1.62%"
"Oct 6, 2021 @ 14:55:35.735","0.38%"
"Oct 6, 2021 @ 14:55:34.735","0.25%"
"Oct 6, 2021 @ 14:55:33.735","0.62%"
"Oct 6, 2021 @ 14:55:32.735","0.25%"
"Oct 6, 2021 @ 14:55:31.735","0.25%"
"Oct 6, 2021 @ 14:55:30.735","0.87%"
"Oct 6, 2021 @ 14:55:29.735","0.62%"
"Oct 6, 2021 @ 14:55:28.735","0.5%"
"Oct 6, 2021 @ 14:55:27.735","0.5%"
"Oct 6, 2021 @ 14:55:26.735","0.5%"
"Oct 6, 2021 @ 14:55:25.735","0.62%"
"Oct 6, 2021 @ 14:55:24.735","0.38%"
"Oct 6, 2021 @ 14:55:23.735","0.25%"
"Oct 6, 2021 @ 14:55:22.735","0.25%"
"Oct 6, 2021 @ 14:55:21.735","0.37%"
"Oct 6, 2021 @ 14:55:20.735","0.63%"
"Oct 6, 2021 @ 14:55:19.735","0.25%"
"Oct 6, 2021 @ 14:55:18.735","0.13%"
"Oct 6, 2021 @ 14:55:17.735","0.75%"
"Oct 6, 2021 @ 14:55:16.735","0.38%"
"Oct 6, 2021 @ 14:55:15.735","3.38%"
"Oct 6, 2021 @ 14:55:14.735","0.62%"
"Oct 6, 2021 @ 14:55:13.735","0.37%"
"Oct 6, 2021 @ 14:55:12.735","0.25%"
"Oct 6, 2021 @ 14:55:11.735","0.25%"
"Oct 6, 2021 @ 14:55:10.735","0.37%"
"Oct 6, 2021 @ 14:55:09.735","0.38%"
"Oct 6, 2021 @ 14:55:08.735","0.13%"
"Oct 6, 2021 @ 14:55:07.735","0.37%"
"Oct 6, 2021 @ 14:55:06.735","0.38%"
"Oct 6, 2021 @ 14:55:05.735","0.5%"
"Oct 6, 2021 @ 14:55:04.735","0.5%"
"Oct 6, 2021 @ 14:55:03.735","0.5%"
"Oct 6, 2021 @ 14:55:02.735","0.13%"
"Oct 6, 2021 @ 14:55:01.735","0.25%"
"Oct 6, 2021 @ 14:55:00.735","0.75%"
"Oct 6, 2021 @ 14:54:59.735","0.25%"
"Oct 6, 2021 @ 14:54:58.735","0.25%"
"Oct 6, 2021 @ 14:54:57.735","0.25%"
"Oct 6, 2021 @ 14:54:56.735","0.75%"
"Oct 6, 2021 @ 14:54:55.735","0.5%"
"Oct 6, 2021 @ 14:54:54.735","0.37%"
"Oct 6, 2021 @ 14:54:53.735","0.13%"
"Oct 6, 2021 @ 14:54:52.735","0.37%"
"Oct 6, 2021 @ 14:54:51.735","0.37%"
"Oct 6, 2021 @ 14:54:50.735","0.5%"
"Oct 6, 2021 @ 14:54:49.735","0.25%"
"Oct 6, 2021 @ 14:54:48.735","0.5%"
"Oct 6, 2021 @ 14:54:47.735","0.25%"
"Oct 6, 2021 @ 14:54:46.735","0.5%"
"Oct 6, 2021 @ 14:54:45.735","1%"
